balanced_accuracy,brier,config_hash,dataset,macro_f1,macro_pr_auc,model_id,outer_fold,parameters,runtime_seconds,status,trial,pr_auc,risk_precision,risk_recall,threshold
0.8993322738337692,0.1672728957555497,b509e24155bb6b88fc683d721e9d7ca17289e46c7ceb85948a74b1f744e1d264,student_mat,0.897821506658716,0.9414797141178745,xgboost_mat,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.3, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0, ""subsample"": 0.85}",0.5241662999906112,COMPLETE,0,,,,
0.8993322738337692,0.1680391804938114,f0a795e75f22b40c268528464c57e3d3c7a8a338f2e59fc2d54a14231aa9ccb8,student_mat,0.8991102596849724,0.9403489716008168,xgboost_mat,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.3, ""learning_rate"": 0.025, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.3044312999991234,COMPLETE,1,,,,
0.8971536245962964,0.1680463679597014,96765037537f44b2b91aadcd0eac6f4215829fd71f5ae53154308d2737eb8d38,student_mat,0.8952165655064205,0.9380078102824824,xgboost_mat,0,"{""colsample_bytree"": 0.7, ""gamma"": 0.3, ""learning_rate"": 0.025, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 320, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.85}",0.3897833000082755,COMPLETE,2,,,,
0.8865117610132565,0.1810611050631408,81a45b0b69c95984ea8fecbb92bf7479fd84d6574101b6b9c72a12160d1fad17,student_mat,0.8868787215943614,0.9267030701685562,xgboost_mat,0,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 320, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.7}",0.6319387000112329,COMPLETE,3,,,,
0.9003587528014249,0.1700608562102565,92e78191f996905ba87a8815735ccb293c1b4b1027de52744d9bced97d7db062,student_mat,0.8979251966911633,0.931243514901602,xgboost_mat,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.7}",0.4858508000033907,COMPLETE,4,,,,
0.8963930857001644,0.169512967562883,2212c9705703c804936d841163037d51545df0e946dda512658212ea06b5d876,student_mat,0.8937874227783938,0.9384091538472352,xgboost_mat,0,"{""colsample_bytree"": 0.7, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 320, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0, ""subsample"": 0.85}",0.3683153000019956,COMPLETE,5,,,,
0.8897168892183848,0.1802756140009508,f9c7e96f5579b70846123ea8e79f2c76404ac67baa67b0102675dfe8d3de2f79,student_mat,0.8909240122652382,0.926089735439616,xgboost_mat,0,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.7}",0.3329596999974455,COMPLETE,6,,,,
0.8876784887502733,0.1944942969847873,e877869a5df1137a704c30055cceabb90c6d137567e1172ead3d97c0982992dc,student_mat,0.8796906843418472,0.9182456710791448,xgboost_mat,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 6, ""n_estimators"": 320, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}",0.4634944999997969,COMPLETE,7,,,,
0.906134161617711,0.1699402920932642,3bdba900f6271e8d94dcf6dd059fd406c5809f8aa5213715240837b4b42ce72b,student_mat,0.9043451925866784,0.9360788944686568,xgboost_mat,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.3550727000110782,COMPLETE,8,,,,
0.8799758133008382,0.1776288616726578,181e7b3510371c928a13b5d6453d91dacf57f3c40907e51992085c81f26969de,student_mat,0.8778339022000439,0.9503923069418484,xgboost_mat,0,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 320, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}",0.6190444999956526,COMPLETE,9,,,,
0.898305794866114,0.1691406478394158,c48dab833f78d0c95b9c0dc91b0fd41577a30747dc2517bd78eac516c29446d9,student_mat,0.8964879695537903,0.9379806025812628,xgboost_mat,0,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.85}",0.529092099997797,COMPLETE,10,,,,
0.8995982139052927,0.1709232987800137,ecf1d1f15b1fdb28ce833beaff8029ae114b7209727e770a7d0c4fd359d7c98a,student_mat,0.8965217127647934,0.9348604645690808,xgboost_mat,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.7}",0.2531829999934416,COMPLETE,11,,,,
0.879709873229315,0.2033684493836292,034804138e7c60182e6bf379d1b42b2b8d1513b071e202946063fc70063a0bbf,student_mat,0.8830753607098444,0.925515134323902,xgboost_mat,1,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 320, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.7}",0.442712299991399,COMPLETE,0,,,,
0.901510923071242,0.1886392816503567,766ffaeb2311d29b9ff1dc193cbcb9d73c6b2cffa4c3a8928ee96347d4c0d7a5,student_mat,0.903041837639074,0.93403768030999,xgboost_mat,1,"{""colsample_bytree"": 0.85, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.7}",0.1987340999912703,COMPLETE,1,,,,
0.8743260957867139,0.2110807540645593,81019a61dc9e2b5bc26c8ff872deaf456b183d6b443341666c401e1bd9632df7,student_mat,0.8777814354379941,0.9303835272135852,xgboost_mat,1,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 1.0}",0.3131385999877238,COMPLETE,2,,,,
0.8970133758269352,0.1850825872278972,a618e363676112ad1833c40d7f64bc7cf4a78743edcd6aa0c9d7ce1e928ec8ab,student_mat,0.9027870163102846,0.9243893823132068,xgboost_mat,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.3117298999859486,COMPLETE,3,,,,
0.8786833942616594,0.2011313577712206,71d33c13e249ff2025f5c892e0e25d8c2d957ede2bb7d11a4cc24e4471a403b5,student_mat,0.8829043012515713,0.9229441068767964,xgboost_mat,1,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 320, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.7}",0.6529146000102628,COMPLETE,4,,,,
0.8753525747543695,0.2103783474131721,a9b396ee9083b6da45015e165ed84fdc21ac30c56744df15b76d562189fa574d,student_mat,0.8779537528837386,0.926176838979116,xgboost_mat,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.85}",0.4858252999983961,COMPLETE,5,,,,
0.8807363521969703,0.198263294104677,7147da234c2c8ba9e1c773f1512a694be5898de19884cce06e6bffa57e5fcb42,student_mat,0.8832340790814959,0.9335789996651856,xgboost_mat,1,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.7}",0.3256478999974206,COMPLETE,6,,,,
0.8785577029594975,0.2067750017515787,5db60c07abbdfab8da30ec5211f5c6aff731eb53ff7edc0a507f784aa43d3e3c,student_mat,0.8806719613590871,0.9225466282408152,xgboost_mat,1,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.7}",0.5325949999969453,COMPLETE,7,,,,
0.8938082476218069,0.1872672159431896,5fa584156130757ad5e109b1327d1302a9bb82f579a5b4fd7812b2ac8d69d4f4,student_mat,0.9000604742845799,0.92946389311482,xgboost_mat,1,"{""colsample_bytree"": 0.85, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 6, ""n_estimators"": 320, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 1.0}",0.4662214999989373,COMPLETE,8,,,,
0.8980398547945905,0.180401718258208,520ca300c39adacf02a081050aef28d80ba1436ef5b181e3ecdd8db785a359e9,student_mat,0.902923945295218,0.9352052437697426,xgboost_mat,1,"{""colsample_bytree"": 0.7, ""gamma"": 0.3, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 6, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",0.4276860999962082,COMPLETE,9,,,,
0.8980398547945905,0.1821953135632512,0bd28639937b73b375f9c61d3682cedfbb74b981cd08d50401e9da16d477b6f0,student_mat,0.902923945295218,0.9282077871418316,xgboost_mat,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0}",0.2488412999955471,COMPLETE,10,,,,
0.8861201296395714,0.1925569677186732,8afca9192b73ebfd4d192247808c94bcc5e0eb497e4eff92eca7d1ae6b4d8f4c,student_mat,0.8885144052792532,0.922656195541922,xgboost_mat,1,"{""colsample_bytree"": 0.7, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 320, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.3046771000081207,COMPLETE,11,,,,
0.8945049203669893,0.1591653272975191,dbe796e48ca80aeea2f503e90418b0937f5b6f450388ac517eeb3eff23d764b8,student_mat,0.8986549967858378,0.9483248656674592,xgboost_mat,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.85}",0.2725529000017559,COMPLETE,0,,,,
0.8848895357516047,0.1697820613199705,c3f0716e26c5a48f4f04402e78f9e7670742f5e6276f9d0da6a9b13be50d1648,student_mat,0.8918954675503494,0.9310304163792552,xgboost_mat,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 6, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0, ""subsample"": 1.0}",0.2398094999953173,COMPLETE,1,,,,
0.885267031818756,0.1790791569314784,99b8176c33d4a6197702c65145144307ed818c2bd79ab4548c6d424bff29f412,student_mat,0.8878635983899142,0.9346555254920162,xgboost_mat,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.7}",0.2762812000000849,COMPLETE,2,,,,
0.8923404182024872,0.1610496179820909,afdb2a2fee1a2782d7e1d0e8f553cf8ed27874985d6b307d1e099025e01d5c44,student_mat,0.8975177363155504,0.945619636692814,xgboost_mat,2,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.7}",0.2138504999893484,COMPLETE,3,,,,
0.889135289997359,0.1657253619755529,423c2d9cc9b23be7569b5d7ca05c88105b46750d6cc3a326dc233404e88a5c18,student_mat,0.8948020523943917,0.9361385004121744,xgboost_mat,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 6, ""n_estimators"": 120, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 1.0}",0.2274077000038232,COMPLETE,4,,,,
0.887431533983258,0.1785001778886469,8fd61a6cb0509d5eb5e0536c4f265afb30463b67a2f00ac79f17214e5112a3ac,student_mat,0.8918182847214551,0.9345124639952432,xgboost_mat,2,"{""colsample_bytree"": 0.7, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""subsample"": 0.7}",0.2117629999993369,COMPLETE,5,,,,
0.872363268914993,0.180858065487857,223226b270fb2718a360bc2827f24e1d9d315cbd205da686ed989a27cfa7f208,student_mat,0.8746275458575065,0.945140153801304,xgboost_mat,2,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 0.7}",0.274665000004461,COMPLETE,6,,,,
0.8709451468072157,0.1918707365346748,75b1b3d2f27e1cc614fa4f9e661410cbe2b308ddf5a177ac1fb7c41a72907648,student_mat,0.8756584581636792,0.943330653404919,xgboost_mat,2,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.7}",0.4237963000050513,COMPLETE,7,,,,
0.8848895357516047,0.1671938539498177,9a9764a13098fcfc8b692240f81c02f389e75a417c35f9eb5bd12636b9b326fc,student_mat,0.8918954675503494,0.9327100803666788,xgboost_mat,2,"{""colsample_bytree"": 1.0, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.4113740000029793,COMPLETE,8,,,,
0.8838489097109786,0.16600712398905,0d9ed681926c0dafb158e6a79fff359caa292c93062b658596277cc735e1b3e9,student_mat,0.8917029109955155,0.948010483844262,xgboost_mat,2,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.025, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.7}",0.4155589000001782,COMPLETE,9,,,,
0.8859301617922307,0.1631942981857912,f0a3a3866f565b1bc074ac14798bc45ab708b1188b558450872d87b5570f6adf,student_mat,0.8892524459881117,0.9476165317084144,xgboost_mat,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.3, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}",0.5460653999907663,COMPLETE,10,,,,
0.8934642943263634,0.1615328162299734,6bcf0b9b736d8014c7ac561643171dd75372d85e831bb81f3ff142bf31a5fcaf,student_mat,0.8985134362492854,0.9476818881514592,xgboost_mat,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}",0.4122640999994473,COMPLETE,11,,,,
0.8841431556948799,0.1718595727199416,3a81e680b9d0801651f5fbe38a339c49dedc23243d83d7af5ab2e7a90b362ee0,student_mat,0.8868838448685809,0.94366831901743,xgboost_mat,3,"{""colsample_bytree"": 1.0, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 320, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}",0.2933862999925622,COMPLETE,0,,,,
0.8809380274897517,0.1684812846202164,3ed5feabe80e425863c0877c4d87bf3a9914482fabf77d82930740fdc5c1e763,student_mat,0.8827207369762426,0.953080005357894,xgboost_mat,3,"{""colsample_bytree"": 0.85, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 320, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 1.0}",0.2773948999965796,COMPLETE,1,,,,
0.8913830422451112,0.1669711022940389,7f08859dfb1edf56ececbfac84cd2d2ddc859a1daa5a2e6d09a838689595cd30,student_mat,0.8995919916972549,0.9511798909839748,xgboost_mat,3,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""subsample"": 0.7}",0.2167822000046726,COMPLETE,2,,,,
0.883480025721405,0.1693422548183678,d21ee611a6fcf97b15f19ff641929d45403354f2eb90e9501ed7faefc45285ff,student_mat,0.8854240361045664,0.9601177621153214,xgboost_mat,3,"{""colsample_bytree"": 0.7, ""gamma"": 0.3, ""learning_rate"": 0.025, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.7}",0.301353899994865,COMPLETE,3,,,,
0.889135289997359,0.1683014719006623,6594ff861c6ed87139429381920791f184615c29b68d87e0709ffb5c423e1253,student_mat,0.8948020523943917,0.9561292335134148,xgboost_mat,3,"{""colsample_bytree"": 1.0, ""gamma"": 0.3, ""learning_rate"": 0.025, ""max_depth"": 2, ""min_child_weight"": 6, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.2612077000085264,COMPLETE,4,,,,
0.887431533983258,0.1640867873026398,3192fb1e48681e02665a253e14b5bfad4fc5601bb44a89a42bd056e858a93e56,student_mat,0.8918182847214551,0.9607239159323204,xgboost_mat,3,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 6, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.85}",0.3282963999954518,COMPLETE,5,,,,
0.8824393996807789,0.1837104550161557,cdd5f8aac4301359523a3e2a4315a9f70cd3c72e152b9f9b314e9be632433ec6,student_mat,0.8851978430925799,0.9543432790000332,xgboost_mat,3,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}",0.3197858999919845,COMPLETE,6,,,,
0.894596782527817,0.1837116978444215,ebfb81d8efcbeb70742eada4801a75735394870027b171f5e7c44732808f5c1d,student_mat,0.8947556224980612,0.9584393971893728,xgboost_mat,3,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 320, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0}",0.5763561000057962,COMPLETE,7,,,,
0.8930954103367896,0.1698970879003165,0f3d1e52509edb5c8a14c3ab9d798e16e30794ab9ae2af1844b10cfe98783b7e,student_mat,0.8936900544399604,0.9600442520060476,xgboost_mat,3,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.7}",0.4333235999947646,COMPLETE,8,,,,
0.893472906403941,0.1708514092041638,71fd2c07fd3cac7e928a684f5f436fb727beb7db90660c0bc5453f3eb8339160,student_mat,0.8909717790730184,0.9593440569218618,xgboost_mat,3,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 6, ""n_estimators"": 120, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.3080351000098744,COMPLETE,9,,,,
0.8938417903935144,0.164724115935353,80a9a312c1797b50a2fa110bfd8c5b1ae72bd4b958dfa1c063d0a6610c6c7088,student_mat,0.897323703663013,0.9561666350692618,xgboost_mat,3,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.025, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.4373250000062398,COMPLETE,10,,,,
0.8898902821316614,0.1726230535976991,1ad139c523e3f91677d36414c93bacb34ca41d296d60576ac536985db7b14bc5,student_mat,0.8909452369240859,0.9570247859309932,xgboost_mat,3,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 320, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.7}",0.5646047000045655,COMPLETE,11,,,,
0.8831025296542538,0.1840362231420562,1cd5a05d250b263d20b81f999479ad6d95c3878d685c5cfc0ec96232a6129ed1,student_mat,0.8896802065543884,0.9425041725821564,xgboost_mat,4,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 1.0}",0.3017442999989725,COMPLETE,0,,,,
0.8755683971201212,0.1985952319531279,ca7ff8572f5967fc05c51356ffccd52422264e11a0f7146861fa3fc341f3ae7e,student_mat,0.8788263155193525,0.937458699108544,xgboost_mat,4,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 320, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 0.7}",0.3616231000050902,COMPLETE,1,,,,
0.8831025296542538,0.1868641826971261,d2d71dede0412a1e29fe27c6ee919796e0299f24e9b6e2a6d67b9e66945ba039,student_mat,0.8896802065543884,0.9397499506301332,xgboost_mat,4,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""subsample"": 0.7}",0.1967703999980585,COMPLETE,2,,,,
0.842309988861713,0.2566958519886538,03162a57863f2060e20d9f0c7bd204d7bf932e2ceb93a18f3fde57dee0912aa2,student_mat,0.8466598689515269,0.915292992459128,xgboost_mat,4,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 320, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}",0.3794646000023931,COMPLETE,3,,,,
0.8519253734770976,0.2220329207614513,52206113cad1472627aae901ef846a08f0b99e563afdcac35b9334f059d0d635,student_mat,0.8550775019851735,0.9307565109052082,xgboost_mat,4,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}",0.2280542999942554,COMPLETE,4,,,,
0.8659530125047366,0.2095156135373855,73f4fee38ca83d1a85f5ba2dfaa7fb909c1786eee1d67ed816f4e8c312d81a83,student_mat,0.8704898828105289,0.9272838113164188,xgboost_mat,4,"{""colsample_bytree"": 0.85, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 6, ""n_estimators"": 320, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",0.3974094000004697,COMPLETE,5,,,,
0.8605001320518562,0.2025352591552711,053b76cf57cb866217c2270e6f6a5f9d81f1a404d4a31b32836c34109354622b,student_mat,0.863153562028141,0.9405761436011788,xgboost_mat,4,"{""colsample_bytree"": 1.0, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 320, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.4880636999878334,COMPLETE,6,,,,
0.8831025296542538,0.1856160397934965,fa54af978d9164f1068be438035496a763688d0b9deb1e27190b09fc8cfe0cac,student_mat,0.88815438778163,0.9456874287007162,xgboost_mat,4,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 6, ""n_estimators"": 120, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0, ""subsample"": 1.0}",0.3183507000067038,COMPLETE,7,,,,
0.8626646342163583,0.2127884286662827,fed5b3639d7ab61f17934d93bac5a799961072f8bf8ba71d9657ebf92c94f5fe,student_mat,0.8672108454514097,0.934990138382538,xgboost_mat,4,"{""colsample_bytree"": 0.7, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 320, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.85}",0.5016207000007853,COMPLETE,8,,,,
0.8669103884621125,0.2052599616331111,3dd93e55077be86d5cdad2ea62e53694964eeca97b185d04a092ffc75e7c4679,student_mat,0.8686705714154278,0.9397634085418408,xgboost_mat,4,"{""colsample_bytree"": 1.0, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}",0.3148797999892849,COMPLETE,9,,,,
